rank,finalWorth,category,personName,country,city,source,industries,organization,selfMade,status,gender,lastName,firstName,title,date,countryOfCitizenship,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
1905,1500,Food & Beverage,Tan Lili,China,Guangzhou,Feed,Food & Beverage,,TRUE,D,F,Tan,Lili,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Food & Beverage,Tang Binsen,China,Beijing,Beverages,Food & Beverage,,TRUE,E,M,Tang,Binsen,,04-04-2023 05:01,China,,,1982,12,12,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Technology,Tang Rui,China,Shanghai,Semiconductors,Technology,,TRUE,N,M,Tang,Rui,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Manufacturing,Prachak Tangkaravakoon,Thailand,Bangkok,Paints,Manufacturing,,TRUE,U,M,Tangkaravakoon,Prachak,,04-04-2023 05:01,Thailand,,,1944,3,26,113.27,0.7,"$543,649,976,166 ",49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
1905,1500,Healthcare,Jeff Tangney,United States,Palo Alto,Healthcare IT,Healthcare,Doximity,TRUE,D,M,Tangney,Jeff,CEO,04-04-2023 05:01,United States,California,West,1972,8,9,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
1905,1500,Fashion & Retail,Yuequn Tao,China,Hefei,Contact Lens,Fashion & Retail,,TRUE,D,M,Tao,Yuequn,,04-04-2023 05:01,China,,,1960,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Telecom,David Teoh,Australia,Sydney,Telecom,Telecom,,TRUE,D,M,Teoh,David,,04-04-2023 05:01,Australia,,,1956,1,1,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
1905,1500,Manufacturing,Carmen Thyssen,Andorra,,"Investments, art",Manufacturing,,FALSE,U,F,Thyssen,Carmen,,04-04-2023 05:01,Spain,,,1943,4,23,,,"$3,154,057,987 ",,106.4,,,,77142,42.506285,1.521801
1905,1500,Automotive,Tran Ba Duong & family,Vietnam,Ho Chi Minh City,Automotive,Automotive,,TRUE,D,M,Tran,Ba Duong,,04-04-2023 05:01,Vietnam,,,1960,4,1,163.52,2.8,"$261,921,244,843 ",28.5,110.6,75.3,19.1,37.6,96462106,14.058324,108.277199
1905,1500,Telecom,Kenny Troutt,United States,Dallas,Telecom,Telecom,,TRUE,E,M,Troutt,Kenny,,04-04-2023 05:01,United States,Texas,South,1948,1,8,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
1905,1500,Gambling & Casinos,Jens von Bahr,Sweden,Stockholm,Gambling products,Gambling & Casinos,,TRUE,U,M,von Bahr,Jens,,04-04-2023 05:01,Sweden,,,1971,2,22,110.51,1.8,"$530,832,908,738 ",67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
1905,1500,Healthcare,Wang Junmin,China,Chengdu,Pharmaceuticals,Healthcare,,TRUE,U,M,Wang,Junmin,,04-04-2023 05:01,China,,,1968,12,12,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Healthcare,Weng Xianding,China,Shenzhen,Medical devices,Healthcare,,TRUE,U,M,Weng,Xianding,,04-04-2023 05:01,China,,,1961,11,28,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Energy,Farris Wilks,United States,Cisco,Natural gas,Energy,,TRUE,U,M,Wilks,Farris,,04-04-2023 05:01,United States,Texas,South,1952,2,9,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
1905,1500,Real Estate,Gordon Wu,Hong Kong,Hong Kong,Real estate,Real Estate,,TRUE,D,M,Wu,Gordon,,04-04-2023 05:01,Hong Kong,,,1935,12,3,,,,,,,,,,,
1905,1500,Technology,Xiong Wu,China,Shenzhen,Software,Technology,,TRUE,E,M,Xiong,Wu,,04-04-2023 05:01,China,,,1976,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Media & Entertainment,Xu Zhenhua,China,Shanghai,Online games,Media & Entertainment,,TRUE,E,M,Xu,Zhenhua,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Technology,Xu Zhihan,China,Wuxi,Electronics,Technology,,TRUE,D,M,Xu,Zhihan,,04-04-2023 05:01,China,,,1972,11,30,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Food & Beverage,Tingdong Yang,China,Suqian,Brewery,Food & Beverage,,TRUE,D,M,Yang,Tingdong,,04-04-2023 05:01,China,,,1960,5,20,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Service,Michael Minhong Yu,China,Beijing,Education,Service,,TRUE,R,M,Yu,Michael Minhong,,04-04-2023 05:01,China,,,1962,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Media & Entertainment,Justin Yuan,China,Shanghai,Online games,Media & Entertainment,,TRUE,E,M,Yuan,Justin,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Service,Zhang Bangxin,China,Beijing,Education,Service,,TRUE,R,M,Zhang,Bangxin,,04-04-2023 05:01,China,,,1980,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Energy,Zhang Hong,China,Hangzhou,Solar,Energy,,TRUE,Split Family Fortune,F,Zhang,Hong,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
1905,1500,Fashion & Retail,Zhou Zongwen & family,China,Shenzhen,Jewelry,Fashion & Retail,,TRUE,D,M,Zhou,Zongwen,,04-04-2023 05:01,China,,,1957,3,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Diversified,Antti Aarnio-Wihuri,Finland,Helsinki,Diversified,Diversified,,FALSE,D,M,Aarnio-Wihuri,Antti,,04-04-2023 05:01,Finland,,,1940,2,24,112.33,1,"$268,761,201,365 ",88.2,100.2,81.7,20.8,36.6,5520314,61.92411,25.748151
2020,1400,Finance & Investments,Alberto Alcocer,Spain,Madrid,Investments,Finance & Investments,,TRUE,U,M,Alcocer,Alberto,,04-04-2023 05:01,Spain,,,1942,12,7,110.96,0.7,"$1,394,116,310,769 ",88.9,102.7,83.3,14.2,47,47076781,40.463667,-3.74922
2020,1400,Fashion & Retail,Nigel Austin,Australia,Melbourne,Retail,Fashion & Retail,,TRUE,D,M,Austin,Nigel,,04-04-2023 05:01,Australia,,,1970,9,25,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
2020,1400,Technology,Binny Bansal,Singapore,Singapore,Flipkart,Technology,,TRUE,U,M,Bansal,Binny,,04-04-2023 05:01,India,,,1982,12,3,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Healthcare,Girdhari Lal Bawri,India,Mumbai,Pharmaceuticals,Healthcare,,TRUE,D,M,Bawri,Girdhari Lal,,04-04-2023 05:01,India,,,1947,8,3,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Diversified,John Bloor,United Kingdom,Aberdyfi,"Real estate, manufacturing",Diversified,,TRUE,D,M,Bloor,John,,04-04-2023 05:01,United Kingdom,,,1943,6,16,119.62,1.7,"$2,827,113,184,696 ",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
2020,1400,Energy,Vladimir Bogdanov,Russia,Surgut,Oil,Energy,,TRUE,R,M,Bogdanov,Vladimir,,04-04-2023 05:01,Russia,,,1951,5,28,180.75,4.5,"$1,699,876,578,871 ",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
2020,1400,Food & Beverage,Amit Burman,India,Delhi,Consumer goods,Food & Beverage,,FALSE,D,M,Burman,Amit,,04-04-2023 05:01,India,,,1969,7,1,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Metals & Mining,Cai Jianyong,China,Ningbo,Nickel,Metals & Mining,,TRUE,N,M,Cai ,Jianyong,,04-04-2023 05:01,China,,,1971,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Technology,Steve Case,United States,McLean,AOL,Technology,,TRUE,D,M,Case,Steve,,04-04-2023 05:01,United States,Virginia,South,1958,8,21,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Technology,Chen Wenyuan & family,China,Suzhou,Testing equipment,Technology,,TRUE,E,M,Chen,Wenyuan,,04-04-2023 05:01,China,,,1968,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Real Estate,Chua Thian Poh,Singapore,Singapore,Real estate,Real Estate,,TRUE,U,M,Chua,Thian Poh,,04-04-2023 05:01,Singapore,,,1948,7,11,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Finance & Investments,Sasson Dayan & family,Brazil,Sao Paulo,Banking,Finance & Investments,,TRUE,U,M,Dayan,Sasson,,04-04-2023 05:01,Brazil,,,1940,4,1,167.4,3.7,"$1,839,758,040,766 ",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
2020,1400,Metals & Mining,Chris Ellison,Australia,Perth,Mining,Metals & Mining,,TRUE,N,M,Ellison,Chris,,04-04-2023 05:01,Australia,,,1957,6,26,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
2020,1400,Manufacturing,John Farber,United States,New York,Chemicals,Manufacturing,,TRUE,D,M,Farber,John,Dr.,04-04-2023 05:01,United States,New York,Northeast,1925,8,23,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Finance & Investments,J. Christopher Flowers,United States,Palm Beach,Investments,Finance & Investments,J.C. Flowers & Co. LLC,TRUE,U,M,Flowers,J. Christopher,Founder and Managing Director,04-04-2023 05:01,United States,Florida,South,1957,10,27,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Fashion & Retail,Reinold Geiger,Switzerland,Geneva,Beauty products,Fashion & Retail,,TRUE,D,M,Geiger,Reinold,,04-04-2023 05:01,Austria,,,1947,7,10,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
2020,1400,Technology,Ali Ghodsi,United States,San Francisco,Data analytics,Technology,,TRUE,D,M,Ghodsi,Ali,,04-04-2023 05:01,Sweden,California,West,1978,12,8,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Diversified,Lance Gokongwei,Philippines,Manila,Diversified,Diversified,,FALSE,D,M,Gokongwei,Lance,,04-04-2023 05:01,Philippines,,,1967,12,1,129.61,2.5,"$376,795,508,680 ",35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
2020,1400,Food & Beverage,Guan Yihong,China,Guangzhou,Restaurant,Food & Beverage,,TRUE,U,M,Guan,Yihong,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Manufacturing,Rajinder Gupta,India,Ludhiana,"Textiles, paper",Manufacturing,,TRUE,D,M,Gupta,Rajinder,,04-04-2023 05:01,India,,,1959,1,2,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Service,Torstein Hagen,Switzerland,Lucerne,Cruises,Service,,TRUE,D,M,Hagen,Torstein,,04-04-2023 05:01,Norway,,,1943,2,18,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
2020,1400,Construction & Engineering,Ayman Hariri,France,Paris,"Construction, investments",Construction & Engineering,,FALSE,E,M,Hariri,Ayman,,04-04-2023 05:01,Lebanon,,,1978,5,16,110.05,1.1,"$2,715,518,274,227 ",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
2020,1400,Finance & Investments,Alfredo Harp Helu & family,Mexico,Mexico City,"Banking, investments",Finance & Investments,,TRUE,U,M,Harp Helu,Alfredo,,04-04-2023 05:01,Mexico,,,1944,3,11,141.54,3.6,"$1,258,286,717,125 ",40.2,105.8,75,13.1,55.1,126014024,23.634501,-102.552784
2020,1400,Automotive,He Xiaopeng,China,Guangzhou,Electric vehicles,Automotive,,TRUE,D,M,He,Xiaopeng,,04-04-2023 05:01,China,,,1977,11,3,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Fashion & Retail,Christoph Henkel,United Kingdom,London,Consumer goods,Fashion & Retail,,FALSE,E,M,Henkel,Christoph,,04-04-2023 05:01,Germany,,,1958,2,11,119.62,1.7,"$2,827,113,184,696 ",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
2020,1400,Fashion & Retail,Daniel Hirschfeld,United States,Kearney,Fashion retail,Fashion & Retail,,FALSE,E,M,Hirschfeld,Daniel,,04-04-2023 05:01,United States,Nebraska,Midwest,1941,5,31,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Technology,Drew Houston,United States,Austin,Cloud storage service,Technology,Dropbox,TRUE,D,M,Houston,Drew,CEO,04-04-2023 05:01,United States,Texas,South,1983,3,4,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Manufacturing,Huang Jinxiang & family,China,Xuancheng,Chemicals,Manufacturing,,TRUE,U,M,Huang,Jinxiang,,04-04-2023 05:01,China,,,1965,1,27,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Manufacturing,Rameshchandra Jain,India,Mumbai,Textiles,Manufacturing,,TRUE,U,M,Jain,Rameshchandra,,04-04-2023 05:01,India,,,1948,6,22,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Healthcare,Ke Zunhong & family,China,Chengdu,Pharmaceuticals,Healthcare,,TRUE,D,M,Ke,Zunhong,,04-04-2023 05:01,China,,,1954,7,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Media & Entertainment,Kim Taek-jin,South Korea,Seoul,Online games,Media & Entertainment,NCSOFT Corporation,TRUE,D,M,Kim,Taek-jin,,04-04-2023 05:01,South Korea,,,1967,3,14,115.16,0.4,"$2,029,000,000,000 ",94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
2020,1400,Real Estate,Koh Wee Meng,Singapore,Singapore,"Real estate, hotels",Real Estate,,TRUE,U,M,Koh,Wee Meng,,04-04-2023 05:01,Singapore,,,1963,7,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Manufacturing,Sergei Kolesnikov,Russia,Moscow,Building materials,Manufacturing,,TRUE,U,M,Kolesnikov,Sergei,,04-04-2023 05:01,Russia,,,1972,2,25,180.75,4.5,"$1,699,876,578,871 ",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
2020,1400,Finance & Investments,Hemendra Kothari,India,Mumbai,Financial services,Finance & Investments,,FALSE,D,M,Kothari,Hemendra,,04-04-2023 05:01,India,,,1946,8,26,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Finance & Investments,Sebastian Kulczyk,Switzerland,,Diversified,Finance & Investments,,FALSE,E,M,Kulczyk,Sebastian,,04-04-2023 05:01,Poland,,,1980,11,16,99.55,0.4,"$703,082,435,360 ",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
2020,1400,Real Estate,Kwee Liong Keng,Singapore,Singapore,Real estate,Real Estate,,FALSE,Split Family Fortune,M,Kwee,Liong Keng,,04-04-2023 05:01,Singapore,,,1946,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Real Estate,Kwee Liong Phing,Singapore,Singapore,Real estate,Real Estate,,FALSE,Split Family Fortune,M,Kwee,Liong Phing,,04-04-2023 05:01,Singapore,,,1958,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Real Estate,Kwee Liong Seen,Singapore,Singapore,Real estate,Real Estate,,FALSE,Split Family Fortune,M,Kwee,Liong Seen,,04-04-2023 05:01,Singapore,,,1953,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Real Estate,Kwee Liong Tek,Singapore,Singapore,Real estate,Real Estate,,FALSE,Split Family Fortune,M,Kwee,Liong Tek,,04-04-2023 05:01,Singapore,,,1947,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Diversified,Kwek Leng Keow,Singapore,Singapore,Diversified,Diversified,,FALSE,N,M,Kwek,Leng Keow,,04-04-2023 05:01,Singapore,,,1952,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Diversified,Kwek Leng Peck,Singapore,Singapore,Diversified,Diversified,,FALSE,U,M,Kwek,Leng Peck,,04-04-2023 05:01,Singapore,,,1956,1,1,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
2020,1400,Real Estate,Raymond Kwok,Hong Kong,Hong Kong,Real estate,Real Estate,,FALSE,U,M,Kwok,Raymond,,04-04-2023 05:01,Hong Kong,,,1953,4,10,,,,,,,,,,,
2020,1400,Diversified,Lee Ho-jin,South Korea,Seoul,Diversified,Diversified,Taekwang Industrial,FALSE,U,M,Lee,Ho-jin,,04-04-2023 05:01,South Korea,,,1962,12,8,115.16,0.4,"$2,029,000,000,000 ",94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
2020,1400,Finance & Investments,Michael Lee-Chin,Canada,Burlington,Mutual funds,Finance & Investments,,TRUE,D,M,Lee-Chin,Michael,,04-04-2023 05:01,Canada,,,1951,1,3,116.76,1.9,"$1,736,425,629,520 ",68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
2020,1400,Service,Manfredi Lefebvre d'Ovidio & family,Monaco,Monte Carlo,Cruises,Service,,FALSE,D,M,Lefebvre d'Ovidio,Manfredi,,04-04-2023 05:01,Italy,,,1953,4,30,,,"$7,184,844,193 ",,,,,,38964,43.7384176,7.4246158
2020,1400,Fashion & Retail,Bernard Lewis & family,United Kingdom,London,Fashion retailer,Fashion & Retail,,TRUE,U,M,Lewis,Bernard,,04-04-2023 05:01,United Kingdom,,,1926,2,10,119.62,1.7,"$2,827,113,184,696 ",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
2020,1400,Metals & Mining,Li Jinyang,China,Chifeng,Mining,Metals & Mining,,FALSE,D,F,Li,Jinyang,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Automotive,William Li,China,Beijing,Electric vehicles,Automotive,,TRUE,D,M,Li,William,,04-04-2023 05:01,China,,,1975,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Manufacturing,Jenny Lindén Urnes,Sweden,Helsingborg,Powdered metal,Manufacturing,,FALSE,E,F,Lindén Urnes,Jenny,,04-04-2023 05:01,Sweden,,,1971,3,29,110.51,1.8,"$530,832,908,738 ",67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
2020,1400,Healthcare,Liu Fangyi,China,Shanghai,Medical equipment,Healthcare,,TRUE,D,M,Liu,Fangyi,,04-04-2023 05:01,China,,,,,,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Technology,K.C. Liu,Taiwan,Taipei,Manufacturing,Technology,,TRUE,D,M,Liu,K.C.,,04-04-2023 05:01,Taiwan,,,1954,3,20,,,,,,,,,,,
2020,1400,Manufacturing,Liu Ming Chung,Hong Kong,Hong Kong,Paper,Manufacturing,,TRUE,D,M,Liu,Ming Chung,,04-04-2023 05:01,Brazil,,,1963,1,1,,,,,,,,,,,
2020,1400,Metals & Mining,Anatoly Lomakin,Russia,Moscow,Investments,Metals & Mining,,TRUE,E,M,Lomakin,Anatoly,,04-04-2023 05:01,Russia,,,1952,6,30,180.75,4.5,"$1,699,876,578,871 ",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
2020,1400,Food & Beverage,Brandt Louie,Canada,Vancouver,Drugstores,Food & Beverage,,FALSE,D,M,Louie,Brandt,,04-04-2023 05:01,Canada,,,1943,7,5,116.76,1.9,"$1,736,425,629,520 ",68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
2020,1400,Diversified,Lucia Maggi & family,Brazil,Rondonopolis,Agribusiness,Diversified,,TRUE,Split Family Fortune,F,Maggi,Lucia,Philanthropist,04-04-2023 05:01,Brazil,,,1932,7,20,167.4,3.7,"$1,839,758,040,766 ",51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
2020,1400,Media & Entertainment,Gary Magness,United States,Denver,"Cable TV, investments",Media & Entertainment,,FALSE,E,M,Magness,Gary,,04-04-2023 05:01,United States,Colorado,West,1954,2,26,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
2020,1400,Technology,Mao Lixiang & family,China,Ningbo,Cooking appliances,Technology,,TRUE,D,M,Mao,Lixiang,,04-04-2023 05:01,China,,,1941,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Manufacturing,David McMurtry,United Kingdom,Wotton-under-Edge,Manufacturing,Manufacturing,,TRUE,D,M,McMurtry,David,,04-04-2023 05:01,United Kingdom,,,1940,5,3,119.62,1.7,"$2,827,113,184,696 ",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
2020,1400,Manufacturing,Deepak Mehta,India,Vadodara,Chemicals,Manufacturing,,FALSE,D,M,Mehta,Deepak,,04-04-2023 05:01,India,,,1956,12,12,180.44,7.7,"$2,611,000,000,000 ",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
2020,1400,Real Estate,Miao Shouliang,China,Shenzhen,Real estate,Real Estate,,TRUE,D,M,Miao,Shouliang,,04-04-2023 05:01,China,,,1955,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Healthcare,Miao Yongjun,China,Zhengzhou,Clinical diagnostics,Healthcare,,TRUE,U,M,Miao,Yongjun,,04-04-2023 05:01,China,,,1967,12,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Real Estate,Yoshiko Mori,Japan,Tokyo,Real estate,Real Estate,,FALSE,U,F,Mori,Yoshiko,,04-04-2023 05:01,Japan,,,1940,9,24,105.48,0.5,"$5,081,769,542,380 ",63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
2020,1400,Technology,Marius Nacht,Israel,Tel Aviv,Software,Technology,,TRUE,E,M,Nacht,Marius,,04-04-2023 05:01,Israel,,,1966,1,1,108.15,0.8,"$395,098,666,122 ",63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612
2020,1400,Healthcare,Tadako Nakatani,Japan,Kobe,Medical diagnostic equipment,Healthcare,,FALSE,D,F,Nakatani,Tadako,,04-04-2023 05:01,Japan,,,,,,105.48,0.5,"$5,081,769,542,380 ",63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
2020,1400,Metals & Mining,Vadim Novinsky,Ukraine,Kiev,Steel,Metals & Mining,,TRUE,U,M,Novinsky,Vadim,,04-04-2023 05:01,Ukraine,,,1963,6,3,281.66,7.9,"$153,781,069,118 ",82.7,99,71.6,20.1,45.2,44385155,48.379433,31.16558
2020,1400,Finance & Investments,Niti Osathanugrah,Thailand,Bangkok,"Energy drinks,investments",Finance & Investments,,FALSE,D,M,Osathanugrah,Niti,,04-04-2023 05:01,Thailand,,,1973,10,18,113.27,0.7,"$543,649,976,166 ",49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
2020,1400,Finance & Investments,Gretel Packer,Australia,Sydney,Investments,Finance & Investments,,FALSE,D,F,Packer,Gretel,,04-04-2023 05:01,Australia,,,1966,4,1,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
2020,1400,Manufacturing,Pan Longquan,China,Nanjing,Manufacturing,Manufacturing,,TRUE,N,M,Pan,Longquan,,04-04-2023 05:01,China,,,1965,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Real Estate,Pan Shiyi,China,Beijing,Real estate,Real Estate,,TRUE,Split Family Fortune,M,Pan,Shiyi,,04-04-2023 05:01,China,,,1963,1,1,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
2020,1400,Healthcare,David Paul,United States,Audubon,Medical devices,Healthcare,Globus Medical,TRUE,D,M,Paul,David,Founder and Executive Chairman,04-04-2023 05:01,United States,Pennsylvania,Northeast,1966,12,25,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
